Genome,Order,Family,Genus,preVC,VC Status,VC,VC Size,Quality,Adjusted P-value,VC Avg Distance,Topology Confidence Score,Genus Confidence Score,VC Orders,VC Families,VC Genera,Lifestyle
Pseudomonas~phage~PaMx74,Caudovirales,Siphoviridae,Pamx74virus,,Overlap (VC_887/VC_921),,,,,,,,,,,NA
Pseudomonas~phage~PaP1,Caudovirales,Myoviridae,Pakpunavirus,preVC_902,Clustered,VC_902_0,15.0,0.6456,1.0,5.208831880887071,0.6456,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~PaP2,Caudovirales,Podoviridae,Unassigned,preVC_737,Clustered,VC_737_0,2.0,0.9579,0.33333333,0.0,0.3193,1.0,1.0,1.0,0.0,NA
Pseudomonas~phage~PaP4,Caudovirales,Podoviridae,Luz24virus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~phage~PaoP5,Caudovirales,Myoviridae,Pakpunavirus,preVC_902,Clustered,VC_902_0,15.0,0.6456,1.0,5.208831880887071,0.6456,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~Pf-10,Caudovirales,Autographiviridae,Pifdecavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~phage~Pf3,Tubulavirales,Inoviridae,Tertilicivirus,,Singleton,,,,,,,,,,,NA
Pseudomonas~phage~Phi-S1,Caudovirales,Autographiviridae,Pifdecavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~phage~PhiCHU,Caudovirales,Podoviridae,Luz24virus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~phage~PhiPA3,Caudovirales,Myoviridae,Phikzvirus,,Overlap (VC_734/VC_737),,,,,,,,,,,NA
Pseudomonas~phage~PollyC,Caudovirales,Autographiviridae,Pollyceevirus,preVC_800,Clustered,VC_800_0,25.0,0.6287,1.0,6.3445539016842725,0.6287,1.0,1.0,2.0,15.0,NA
Pseudomonas~phage~PspYZU08,Caudovirales,Autographiviridae,Pijolavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~phage~R12,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~R26,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~RLP,Caudovirales,Autographiviridae,Phikmvvirus,preVC_987,Clustered,VC_987_0,17.0,0.8375,1.0,3.131397399500807,0.8375,1.0,1.0,2.0,1.0,NA
Pseudomonas~phage~SL1,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~SL2,Caudovirales,Myoviridae,Phikzvirus,,Overlap (VC_734/VC_737),,,,,,,,,,,NA
Pseudomonas~phage~SM1,Caudovirales,Siphoviridae,Samunavirus,,Outlier,,,,,,,,,,,NA
Pseudomonas~phage~SN,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~TL,Caudovirales,Podoviridae,Luz24virus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~phage~UFV-P2,Caudovirales,Podoviridae,Vicosavirus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~phage~UNO-SLW1,Caudovirales,Autographiviridae,Pifdecavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~phage~VCM,Caudovirales,Myoviridae,Otagovirus,,Overlap (VC_903/VC_905),,,,,,,,,,,NA
Pseudomonas~phage~VSW-3,Caudovirales,Autographiviridae,Napahaivirus,preVC_800,Clustered,VC_800_0,25.0,0.6287,1.0,6.3445539016842725,0.6287,1.0,1.0,2.0,15.0,NA
Pseudomonas~phage~YH30,Caudovirales,Podoviridae,Litunavirus,preVC_797,Clustered,VC_797_0,9.0,0.5568,1.0,2.543995407481495,0.5568,1.0,1.0,1.0,2.0,NA
Pseudomonas~phage~YH6,Caudovirales,Podoviridae,Litunavirus,preVC_797,Clustered,VC_797_0,9.0,0.5568,1.0,2.543995407481495,0.5568,1.0,1.0,1.0,2.0,NA
Pseudomonas~phage~YMC11/02/R656,Caudovirales,Siphoviridae,Unassigned,preVC_719,Clustered/Singleton,VC_719_4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,NA
Pseudomonas~phage~YMC11/06/C171_PPU_BP,Caudovirales,Autographiviridae,Kantovirus,preVC_688,Clustered,VC_688_0,16.0,0.7314,1.0,4.940645921615279,0.7314,1.0,1.0,1.0,4.0,NA
Pseudomonas~phage~YMC11/07/P54_PAE_BP,Caudovirales,Siphoviridae,Unassigned,preVC_719,Clustered,VC_719_0,2.0,0.1583,0.90453975,6.244997998398398,0.1432,1.0,1.0,1.0,0.0,NA
Pseudomonas~phage~ZC03,Caudovirales,Podoviridae,Unassigned,,Overlap (VC_531/VC_534),,,,,,,,,,,NA
Pseudomonas~phage~ZC08,Caudovirales,Podoviridae,Unassigned,,Overlap (VC_531/VC_534),,,,,,,,,,,NA
Pseudomonas~phage~Zigelbrucke,Caudovirales,Myoviridae,Pakpunavirus,preVC_902,Clustered,VC_902_0,15.0,0.6456,1.0,5.208831880887071,0.6456,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~Zuri,Caudovirales,Podoviridae,Jwalphavirus,preVC_530,Clustered,VC_530_0,22.0,0.5518,1.0,7.797956947648018,0.5518,0.7706,1.0,1.0,6.0,NA
Pseudomonas~phage~nickie,Caudovirales,Siphoviridae,Nickievirus,preVC_596,Clustered/Singleton,VC_596_1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~pf16,Caudovirales,Myoviridae,Chakrabartyvirus,,Outlier,,,,,,,,,,,NA
Pseudomonas~phage~phCDa,Caudovirales,Podoviridae,Shizishanvirus,,Outlier,,,,,,,,,,,NA
Pseudomonas~phage~phi-2,Caudovirales,Autographiviridae,Tunggulviirus,,Outlier,,,,,,,,,,,NA
Pseudomonas~phage~phi12,Mindivirales,Cystoviridae,Cystovirus,preVC_1063,Clustered,VC_1063_0,2.0,0.6205,0.0,2.8284271247461903,0.0,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~phi13,Mindivirales,Cystoviridae,Cystovirus,preVC_1062,Clustered,VC_1062_0,2.0,0.514,0.77220001,1.7320508075688772,0.3969,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~phi15,Caudovirales,Autographiviridae,Troedvirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~phage~phi2,Caudovirales,Siphoviridae,Unassigned,preVC_996,Clustered,VC_996_0,3.0,0.7576,0.9987013,6.758524377359002,0.7567,1.0,1.0,1.0,0.0,NA
Pseudomonas~phage~phi2954,Mindivirales,Cystoviridae,Cystovirus,preVC_1063,Clustered,VC_1063_0,2.0,0.6205,0.0,2.8284271247461903,0.0,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~phi297,Caudovirales,Siphoviridae,Unassigned,preVC_719,Clustered,VC_719_0,2.0,0.1583,0.90453975,6.244997998398398,0.1432,1.0,1.0,1.0,0.0,NA
Pseudomonas~phage~phi3,Caudovirales,Myoviridae,Phitrevirus,preVC_246,Clustered,VC_246_0,14.0,0.7963,1.0,5.631964495814321,0.7963,1.0,1.0,1.0,8.0,NA
Pseudomonas~phage~phi8,Mindivirales,Cystoviridae,Cystovirus,,Singleton,,,,,,,,,,,NA
Pseudomonas~phage~phiIBB-PAA2,Caudovirales,Podoviridae,Luz24virus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~phage~phiIBB-PF7A,Caudovirales,Autographiviridae,Pifdecavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~phage~phiKMV,Caudovirales,Podoviridae,Phikmvvirus,preVC_987,Clustered,VC_987_0,17.0,0.8375,1.0,3.131397399500807,0.8375,1.0,1.0,2.0,1.0,NA
Pseudomonas~phage~phiKTN6,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~phiMK,Caudovirales,Myoviridae,Pakpunavirus,preVC_902,Clustered,VC_902_0,15.0,0.6456,1.0,5.208831880887071,0.6456,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~phiNFS,Caudovirales,Autographiviridae,Phikmvvirus,preVC_987,Clustered,VC_987_0,17.0,0.8375,1.0,3.131397399500807,0.8375,1.0,1.0,2.0,1.0,NA
Pseudomonas~phage~phiNN,Mindivirales,Cystoviridae,Cystovirus,preVC_1064,Clustered,VC_1064_0,2.0,0.654,0.73644752,0.0,0.4816,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~phiNV3,Caudovirales,Autographiviridae,Kirikabuvirus,,Outlier,,,,,,,,,,,NA
Pseudomonas~phage~phiPMW,Caudovirales,Myoviridae,Plaisancevirus,,Outlier,,,,,,,,,,,NA
Pseudomonas~phage~phiPSA1,Caudovirales,Siphoviridae,Unassigned,preVC_434,Clustered,VC_434_0,2.0,0.0652,0.0,8.48528137423857,0.0,1.0,1.0,1.0,0.0,NA
Pseudomonas~phage~phiPSA2,Caudovirales,Autographiviridae,Ghunavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~phage~phiPsa17,Caudovirales,Autographiviridae,Ghunavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~phage~phiPsa374,Caudovirales,Myoviridae,Otagovirus,,Overlap (VC_903/VC_905),,,,,,,,,,,NA
Pseudomonas~phage~phiR18,Caudovirales,Podoviridae,Kpp25virus,preVC_1060,Clustered,VC_1060_0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~phiYY,Mindivirales,Cystoviridae,Cystovirus,preVC_1062,Clustered,VC_1062_0,2.0,0.514,0.77220001,1.7320508075688772,0.3969,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~phikF77,Caudovirales,Autographiviridae,Phikmvvirus,preVC_987,Clustered,VC_987_0,17.0,0.8375,1.0,3.131397399500807,0.8375,1.0,1.0,2.0,1.0,NA
Pseudomonas~phage~shl2,Caudovirales,Autographiviridae,Ghunavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~phage~tabernarius,Caudovirales,Myoviridae,Tabernariusvirus,preVC_655,Clustered,VC_655_0,6.0,0.0847,0.09966105,7.061572047513534,0.0084,0.9333,1.0,1.0,3.0,NA
Pseudomonas~phage~tf,Caudovirales,Podoviridae,Krylovvirus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~phage~uligo,Caudovirales,Autographiviridae,Uliginvirus,,Overlap (VC_857/VC_858/VC_859),,,,,,,,,,,NA
Pseudomonas~phage~vB_Pae-Kakheti25,Caudovirales,Siphoviridae,Septima3virus,preVC_786,Clustered,VC_786_0,12.0,0.6826,1.0,6.11029877445178,0.6826,1.0,1.0,1.0,4.0,NA
Pseudomonas~phage~vB_Pae-TbilisiM32,Caudovirales,Autographiviridae,Phikmvvirus,preVC_987,Clustered,VC_987_0,17.0,0.8375,1.0,3.131397399500807,0.8375,1.0,1.0,2.0,1.0,NA
Pseudomonas~phage~vB_PaeM_C2-10_Ab02,Caudovirales,Myoviridae,Pakpunavirus,preVC_902,Clustered,VC_902_0,15.0,0.6456,1.0,5.208831880887071,0.6456,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeM_C2-10_Ab1,Caudovirales,Myoviridae,Pakpunavirus,preVC_902,Clustered,VC_902_0,15.0,0.6456,1.0,5.208831880887071,0.6456,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeM_CEB_DP1,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeM_E215,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeM_E217,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeM_G1,Caudovirales,Myoviridae,Nankokuvirus,,Overlap (VC_903/VC_904),,,,,,,,,,,NA
Pseudomonas~phage~vB_PaeM_LS1,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeM_MAG1,Caudovirales,Myoviridae,Pakpunavirus,preVC_902,Clustered,VC_902_0,15.0,0.6456,1.0,5.208831880887071,0.6456,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeM_PAO1_Ab03,Caudovirales,Myoviridae,Kpp10virus,,Overlap (VC_903/VC_904),,,,,,,,,,,NA
Pseudomonas~phage~vB_PaeM_PAO1_Ab27,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeM_PS24,Caudovirales,Myoviridae,Nankokuvirus,,Overlap (VC_903/VC_904),,,,,,,,,,,NA
Pseudomonas~phage~vB_PaeM_SCUT-S1,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeP_130_113,Caudovirales,Autographiviridae,Phikmvvirus,preVC_987,Clustered,VC_987_0,17.0,0.8375,1.0,3.131397399500807,0.8375,1.0,1.0,2.0,1.0,NA
Pseudomonas~phage~vB_PaeP_C2-10_Ab09,Caudovirales,Podoviridae,Lit1virus,preVC_797,Clustered,VC_797_0,9.0,0.5568,1.0,2.543995407481495,0.5568,1.0,1.0,1.0,2.0,NA
Pseudomonas~phage~vB_PaeP_C2-10_Ab22,Caudovirales,Podoviridae,Luz24virus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~phage~vB_PaeP_MAG4,Caudovirales,Podoviridae,Litunavirus,preVC_797,Clustered,VC_797_0,9.0,0.5568,1.0,2.543995407481495,0.5568,1.0,1.0,1.0,2.0,NA
Pseudomonas~phage~vB_PaeP_PAO1_1-15pyo,Caudovirales,Autographiviridae,Phikmvvirus,preVC_987,Clustered,VC_987_0,17.0,0.8375,1.0,3.131397399500807,0.8375,1.0,1.0,2.0,1.0,NA
Pseudomonas~phage~vB_PaeP_PAO1_Ab05,Caudovirales,Autographiviridae,Phikmvvirus,preVC_987,Clustered,VC_987_0,17.0,0.8375,1.0,3.131397399500807,0.8375,1.0,1.0,2.0,1.0,NA
Pseudomonas~phage~vB_PaeP_PPA-ABTNL,Caudovirales,Autographiviridae,Phikmvvirus,preVC_987,Clustered,VC_987_0,17.0,0.8375,1.0,3.131397399500807,0.8375,1.0,1.0,2.0,1.0,NA
Pseudomonas~phage~vB_PaeP_Tr60_Ab31,Caudovirales,Podoviridae,Unassigned,,Outlier,,,,,,,,,,,NA
Pseudomonas~phage~vB_PaeP_p2-10_Or1,Caudovirales,Podoviridae,Bruynoghevirus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~phage~vB_PaeS_PAO1_Ab18,Caudovirales,Siphoviridae,Ab18virus,,Overlap (VC_886/VC_921),,,,,,,,,,,NA
Pseudomonas~phage~vB_PaeS_PAO1_Ab30,Caudovirales,Siphoviridae,Casadabanvirus,preVC_518,Clustered,VC_518_0,19.0,0.8487,1.0,3.618210876728768,0.8487,1.0,1.0,1.0,2.0,NA
Pseudomonas~phage~vB_PaeS_PM105,Caudovirales,Siphoviridae,Beetrevirus,preVC_517,Clustered,VC_517_0,5.0,0.3065,0.99999986,4.632423246860101,0.3065,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PaeS_SCH_Ab26,Caudovirales,Siphoviridae,Septima3virus,preVC_786,Clustered,VC_786_0,12.0,0.6826,1.0,6.11029877445178,0.6826,1.0,1.0,1.0,4.0,NA
Pseudomonas~phage~vB_Pae_PS44,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~phage~vB_PsyM_KIL1,Caudovirales,Myoviridae,Flaumdravirus,,Overlap (VC_903/VC_905),,,,,,,,,,,NA
Pseudomonas~phage~vB_PsyM_KIL4,Caudovirales,Myoviridae,Flaumdravirus,,Overlap (VC_903/VC_905),,,,,,,,,,,NA
Pseudomonas~virus~119X,Caudovirales,Podoviridae,Unassigned,preVC_737,Clustered,VC_737_0,2.0,0.9579,0.33333333,0.0,0.3193,1.0,1.0,1.0,0.0,NA
Pseudomonas~virus~D3,Caudovirales,Siphoviridae,D3virus,preVC_719,Clustered,VC_719_2,2.0,0.2519,0.90424926,5.830951894845301,0.2278,1.0,1.0,1.0,1.0,NA
Pseudomonas~virus~D3112,Caudovirales,Siphoviridae,D3112virus,preVC_518,Clustered,VC_518_0,19.0,0.8487,1.0,3.618210876728768,0.8487,1.0,1.0,1.0,2.0,NA
Pseudomonas~virus~DMS3,Caudovirales,Siphoviridae,D3112virus,preVC_518,Clustered,VC_518_0,19.0,0.8487,1.0,3.618210876728768,0.8487,1.0,1.0,1.0,2.0,NA
Pseudomonas~virus~F116,Caudovirales,Podoviridae,F116virus,preVC_847,Clustered,VC_847_0,2.0,0.5813,0.88665276,4.69041575982343,0.5154,1.0,1.0,1.0,1.0,NA
Pseudomonas~virus~FHA0480,Caudovirales,Siphoviridae,D3112virus,preVC_518,Clustered,VC_518_0,19.0,0.8487,1.0,3.618210876728768,0.8487,1.0,1.0,1.0,2.0,NA
Pseudomonas~virus~H66,Caudovirales,Podoviridae,F116virus,preVC_847,Clustered,VC_847_0,2.0,0.5813,0.88665276,4.69041575982343,0.5154,1.0,1.0,1.0,1.0,NA
Pseudomonas~virus~KNP,Caudovirales,Autographiviridae,Ghunavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~virus~LPB1,Caudovirales,Siphoviridae,D3112virus,preVC_518,Clustered,VC_518_0,19.0,0.8487,1.0,3.618210876728768,0.8487,1.0,1.0,1.0,2.0,NA
Pseudomonas~virus~LUZ24,Caudovirales,Podoviridae,Luz24virus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~virus~M6,Caudovirales,Siphoviridae,Yuavirus,preVC_885,Clustered,VC_885_0,5.0,0.4989,0.99999987,3.773706476431352,0.4989,1.0,1.0,1.0,1.0,NA
Pseudomonas~virus~MP22,Caudovirales,Siphoviridae,D3112virus,preVC_518,Clustered,VC_518_0,19.0,0.8487,1.0,3.618210876728768,0.8487,1.0,1.0,1.0,2.0,NA
Pseudomonas~virus~MP29,Caudovirales,Siphoviridae,D3112virus,preVC_518,Clustered,VC_518_0,19.0,0.8487,1.0,3.618210876728768,0.8487,1.0,1.0,1.0,2.0,NA
Pseudomonas~virus~MP38,Caudovirales,Siphoviridae,D3112virus,preVC_518,Clustered,VC_518_0,19.0,0.8487,1.0,3.618210876728768,0.8487,1.0,1.0,1.0,2.0,NA
Pseudomonas~virus~PA1KOR,Caudovirales,Siphoviridae,D3112virus,preVC_518,Clustered,VC_518_0,19.0,0.8487,1.0,3.618210876728768,0.8487,1.0,1.0,1.0,2.0,NA
Pseudomonas~virus~PA8P1,Caudovirales,Myoviridae,Pbunavirus,preVC_657,Clustered,VC_657_0,27.0,0.7858,1.0,2.949882586411827,0.7858,1.0,1.0,1.0,1.0,NA
Pseudomonas~virus~PMG1,Caudovirales,Siphoviridae,D3virus,preVC_719,Clustered,VC_719_2,2.0,0.2519,0.90424926,5.830951894845301,0.2278,1.0,1.0,1.0,1.0,NA
Pseudomonas~virus~PaP3,Caudovirales,Podoviridae,Luz24virus,preVC_872,Clustered,VC_872_0,13.0,0.9248,1.0,5.427015148158446,0.9248,1.0,1.0,1.0,5.0,NA
Pseudomonas~virus~Pf1,Tubulavirales,Inoviridae,Primolicivirus,,Singleton,,,,,,,,,,,NA
Pseudomonas~virus~Pf1~ERZ-2017,Caudovirales,Autographiviridae,Teseptimavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~virus~WRT,Caudovirales,Autographiviridae,Ghunavirus,preVC_884,Clustered,VC_884_0,18.0,0.593,1.0,4.554900249864515,0.593,1.0,1.0,2.0,7.0,NA
Pseudomonas~virus~Yua,Caudovirales,Siphoviridae,Yuavirus,preVC_885,Clustered,VC_885_0,5.0,0.4989,0.99999987,3.773706476431352,0.4989,1.0,1.0,1.0,1.0,NA
Pseudomonas~virus~phi6,Mindivirales,Cystoviridae,Cystovirus,preVC_1064,Clustered,VC_1064_0,2.0,0.654,0.73644752,0.0,0.4816,1.0,1.0,1.0,1.0,NA
Pseudomonas~virus~phiCTX,Caudovirales,Myoviridae,P2virus,preVC_242,Clustered,VC_242_0,57.0,0.8677,1.0,6.615995275635601,0.8677,1.0,1.0,1.0,14.0,NA
Pseudomonas~virus~phiKZ,Caudovirales,Myoviridae,Phikzvirus,,Overlap (VC_734/VC_737),,,,,,,,,,,NA
Psychrobacter~phage~Psymv2,Caudovirales,Siphoviridae,Unassigned,,Outlier,,,,,,,,,,,NA
Psychrobacter~phage~pOW20-A,Caudovirales,Myoviridae,Unassigned,,Outlier,,,,,,,,,,,NA
Puniceispirillum~phage~HMO-2011,Caudovirales,Podoviridae,Unassigned,preVC_968,Clustered,VC_968_0,2.0,0.3662,0.5,7.14142842854285,0.1831,1.0,1.0,1.0,0.0,NA
Pyrobaculum~filamentous~virus~1,Unassigned,Tristromaviridae,Alphatristromavirus,,Singleton,,,,,,,,,,,NA
Pyrobaculum~spherical~virus,Unassigned,Globuloviridae,Globulovirus,preVC_1065,Clustered,VC_1065_0,2.0,1.0,0.0,1.4142135623730951,0.0,1.0,0.0,1.0,1.0,NA
Pyrococcus~abyssi~virus~1,Unassigned,Unassigned,Unassigned,,Singleton,,,,,,,,,,,NA
Ralstonia~phage~1~NP-2014,Tubulavirales,Inoviridae,Unassigned,,Outlier,,,,,,,,,,,NA
Ralstonia~phage~DU_RP_I,Caudovirales,Autographiviridae,Gyeongsanvirus,preVC_239,Clustered,VC_239_0,8.0,0.341,1.0,6.611607601491547,0.341,1.0,1.0,1.0,5.0,NA
Ralstonia~phage~PE226,Tubulavirales,Inoviridae,Parhipatevirus,preVC_1068,Clustered,VC_1068_0,2.0,0.5799,0.65422141,2.0,0.3794,1.0,1.0,1.0,1.0,NA
Ralstonia~phage~RP12,Caudovirales,Myoviridae,Ripduovirus,preVC_733,Clustered/Singleton,VC_733_3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,NA
Ralstonia~phage~RPSC1,Caudovirales,Autographiviridae,Stompelvirus,preVC_240,Clustered,VC_240_0,4.0,0.1132,0.99997312,4.928525671916003,0.1132,1.0,1.0,1.0,4.0,NA
Ralstonia~phage~RS-PI-1,Caudovirales,Autographiviridae,Ampunavirus,preVC_800,Clustered,VC_800_0,25.0,0.6287,1.0,6.3445539016842725,0.6287,1.0,1.0,2.0,15.0,NA
Ralstonia~phage~RS-PII-1,Caudovirales,Autographiviridae,Sukuvirus,preVC_800,Clustered,VC_800_0,25.0,0.6287,1.0,6.3445539016842725,0.6287,1.0,1.0,2.0,15.0,NA
Ralstonia~phage~RS138,Caudovirales,Siphoviridae,Unassigned,,Outlier,,,,,,,,,,,NA
Ralstonia~phage~RS603,Tubulavirales,Inoviridae,Habenivirus,preVC_1066,Clustered,VC_1066_0,4.0,0.9624,0.98607809,2.095658286411141,0.949,1.0,1.0,1.0,1.0,NA
Ralstonia~phage~RSB1,Caudovirales,Autographiviridae,Higashivirus,preVC_800,Clustered,VC_800_0,25.0,0.6287,1.0,6.3445539016842725,0.6287,1.0,1.0,2.0,15.0,NA
Ralstonia~phage~RSB2,Caudovirales,Autographiviridae,Kelmasvirus,preVC_240,Clustered,VC_240_0,4.0,0.1132,0.99997312,4.928525671916003,0.1132,1.0,1.0,1.0,4.0,NA
Ralstonia~phage~RSB3,Caudovirales,Autographiviridae,Jiaoyazivirus,preVC_690,Clustered,VC_690_0,2.0,0.0694,0.90939906,4.123105625617661,0.0631,1.0,1.0,1.0,2.0,NA
Ralstonia~phage~RSF1,Caudovirales,Myoviridae,Rsl2virus,preVC_733,Clustered,VC_733_1,2.0,0.0821,0.90959478,3.872983346207417,0.0747,1.0,1.0,1.0,1.0,NA
Ralstonia~phage~RSJ2,Caudovirales,Autographiviridae,Risjevirus,preVC_800,Clustered,VC_800_0,25.0,0.6287,1.0,6.3445539016842725,0.6287,1.0,1.0,2.0,15.0,NA
Ralstonia~phage~RSJ5,Caudovirales,Autographiviridae,Risjevirus,preVC_800,Clustered,VC_800_0,25.0,0.6287,1.0,6.3445539016842725,0.6287,1.0,1.0,2.0,15.0,NA
Ralstonia~phage~RSK1,Caudovirales,Podoviridae,Unassigned,,Outlier,,,,,,,,,,,NA
Ralstonia~phage~RSL2,Caudovirales,Myoviridae,Rsl2virus,preVC_733,Clustered,VC_733_1,2.0,0.0821,0.90959478,3.872983346207417,0.0747,1.0,1.0,1.0,1.0,NA
Ralstonia~phage~RSM1,Tubulavirales,Inoviridae,Habenivirus,preVC_1066,Clustered,VC_1066_0,4.0,0.9624,0.98607809,2.095658286411141,0.949,1.0,1.0,1.0,1.0,NA
Ralstonia~phage~RSM3,Tubulavirales,Inoviridae,Habenivirus,preVC_1066,Clustered,VC_1066_0,4.0,0.9624,0.98607809,2.095658286411141,0.949,1.0,1.0,1.0,1.0,NA
Ralstonia~phage~RSP15,Caudovirales,Ackermannviridae,Unassigned,,Outlier,,,,,,,,,,,NA
